date,month,site,plot,treatment,sp,ID,focal,age,leaves_tot,leaves_infec,Bp_spots,leaf_area.pix,lesion_area.pix,leaf_count,scan_notes
20190507,may,D1,1,water,Ev,A,1,adult,4,1,0,224820,16086,1,NA
20190507,may,D1,2,water,Ev,A,1,adult,5,0,0,253435,155,1,NA
20190507,may,D1,3,water,Ev,A,1,adult,5,0,0,392795,327,1,NA
20190507,may,D1,5,water,Ev,A,1,adult,5,0,0,482539,27,1,NA
20190507,may,D1,6,water,Ev,A,1,adult,3,1,0,112750,4305,1,NA
20190507,may,D1,7,water,Ev,A,1,adult,4,3,0,121201,17791,1,NA
20190507,may,D1,8,water,Ev,R1,0,adult,5,1,0,300797,4083,1,NA
20190507,may,D1,8,water,Ev,R2,0,adult,4,0,0,162846,1304,2,NA
20190507,may,D1,9,water,Ev,A,1,adult,4,1,0,282627,2883,2,NA
20190507,may,D1,9,water,Ev,R1,0,adult,2,1,0,238839,9364,1,NA
20190507,may,D1,9,water,Ev,R2,0,adult,3,1,0,678686,2683,1,NA
20190507,may,D1,9,water,Ev,S1,0,adult,5,2,0,127935,2735,1,NA
20190507,may,D1,10,water,Ev,A,1,adult,3,1,0,560180,36683,1,NA
20190507,may,D1,10,water,Ev,R1,0,adult,3,2,0,94598,1474,1,NA
20190507,may,D1,10,water,Ev,R2,0,adult,4,1,1,265351,78783,1,NA
20190507,may,D1,10,water,Ev,R3,0,adult,6,1,0,394641,39698,1,NA
20190507,may,D1,10,water,Ev,R4,0,adult,3,1,0,185261,2071,1,NA
20190507,may,D1,10,water,Ev,R6,0,adult,2,2,1,285574,16673,1,NA
20190507,may,D1,10,water,Ev,R7,0,adult,5,2,0,320313,3540,1,NA
20190507,may,D1,10,water,Ev,R8,0,adult,3,0,0,179056,3237,1,NA
20190507,may,D1,1,fungicide,Ev,A,1,adult,4,0,0,703824,513,1,NA
20190507,may,D1,2,fungicide,Ev,A,1,adult,2,1,0,274984,4367,1,NA
20190507,may,D1,3,fungicide,Ev,A,1,adult,4,0,0,398270,21,1,NA
20190507,may,D1,5,fungicide,Ev,A,1,adult,2,1,0,131409,16995,1,NA
20190507,may,D1,6,fungicide,Ev,A,1,adult,4,0,0,174489,202,1,NA
20190507,may,D1,8,fungicide,Ev,A,1,adult,5,0,0,130410,257,1,NA
20190507,may,D1,8,fungicide,Ev,R1,0,adult,4,0,0,741925,148,1,NA
20190507,may,D1,8,fungicide,Ev,R2,0,adult,5,0,0,410429,35,1,NA
20190507,may,D1,9,fungicide,Ev,A,1,adult,3,1,0,133076,890,1,NA
20190507,may,D1,9,fungicide,Ev,R1,0,adult,3,1,0,520118,2434,1,NA
20190507,may,D1,9,fungicide,Ev,R2,0,adult,3,1,0,465026,29524,1,NA
20190507,may,D1,9,fungicide,Ev,R3,0,adult,3,1,0,329839,1075,1,NA
20190507,may,D1,9,fungicide,Ev,R4,0,adult,4,2,0,382851,6290,2,NA
20190507,may,D1,10,fungicide,Ev,A,1,adult,4,1,0,148243,88,1,NA
20190507,may,D1,10,fungicide,Ev,R1,0,adult,3,1,0,168762,31695,1,NA
20190507,may,D1,10,fungicide,Ev,R3,0,adult,4,1,0,209432,21761,1,NA
20190507,may,D1,10,fungicide,Ev,R4,0,adult,5,2,0,365466,2938,1,NA
20190507,may,D1,10,fungicide,Ev,R5,0,adult,5,2,0,344956,549,1,NA
20190507,may,D1,10,fungicide,Ev,R6,0,adult,3,2,1,235397,1948,1,NA
20190507,may,D1,10,fungicide,Ev,R8,0,adult,3,1,0,247260,118,1,NA
20190507,may,D2,1,water,Ev,A,1,adult,4,2,1,421777,356,1,NA
20190507,may,D2,2,water,Ev,A,1,adult,5,0,0,532458,485,1,NA
20190507,may,D2,3,water,Ev,A,1,adult,5,1,0,265205,3309,1,NA
20190507,may,D2,5,water,Ev,A,1,adult,5,2,0,340456,3651,1,NA
20190507,may,D2,6,water,Ev,A,1,adult,6,0,0,517502,159,1,NA
20190507,may,D2,8,water,Ev,R1,0,adult,5,2,0,296180,12113,1,NA
20190507,may,D2,8,water,Ev,R2,0,adult,4,2,0,130466,45154,1,NA
20190507,may,D2,9,water,Ev,A,1,adult,5,1,1,57106,1310,1,NA
20190507,may,D2,9,water,Ev,R2,0,adult,6,1,0,248177,37277,1,NA
20190507,may,D2,9,water,Ev,R3,0,adult,3,1,0,119813,3694,1,NA
20190507,may,D2,9,water,Ev,R4,0,adult,4,1,0,445697,829,1,NA
20190507,may,D2,10,water,Ev,A,1,adult,5,1,0,468433,646,1,NA
20190507,may,D2,10,water,Ev,R1,0,adult,3,1,0,474139,2084,1,NA
20190507,may,D2,10,water,Ev,R2,0,adult,3,1,0,208843,360,1,NA
20190507,may,D2,10,water,Ev,R3,0,adult,4,1,0,184864,223,1,NA
20190507,may,D2,10,water,Ev,R4,0,adult,4,1,0,361206,11873,1,NA
20190507,may,D2,10,water,Ev,R5,0,adult,5,1,0,248500,242,1,NA
20190507,may,D2,10,water,Ev,R6,0,adult,3,1,0,258836,6561,1,NA
20190507,may,D2,10,water,Ev,S1,0,adult,3,1,1,346783,12070,1,NA
20190507,may,D2,10,water,Ev,S2,0,adult,4,2,0,325358,3060,1,NA
20190507,may,D2,1,fungicide,Ev,A,1,adult,4,1,0,510471,1625,1,NA
20190507,may,D2,2,fungicide,Ev,A,1,adult,4,0,0,178974,634,1,NA
20190507,may,D2,3,fungicide,Ev,A,1,adult,3,0,0,74525,171,1,NA
20190507,may,D2,5,fungicide,Ev,A,1,adult,3,0,0,182272,0,1,NA
20190507,may,D2,6,fungicide,Ev,A,1,adult,5,0,0,193642,130,1,NA
20190507,may,D2,7,fungicide,Ev,A,1,adult,3,2,0,190460,6459,1,NA
20190507,may,D2,8,fungicide,Ev,R2,0,adult,6,1,0,905671,224,1,NA
20190507,may,D2,9,fungicide,Ev,R1,0,adult,4,1,0,259207,327,1,NA
20190507,may,D2,9,fungicide,Ev,R3,0,adult,3,0,0,251005,0,1,NA
20190507,may,D2,10,fungicide,Ev,A,1,adult,3,1,0,229340,2043,1,NA
20190507,may,D2,10,fungicide,Ev,R1,0,adult,3,1,0,277674,1916,1,NA
20190507,may,D2,10,fungicide,Ev,R2,0,adult,5,1,0,369639,32819,1,NA
20190507,may,D2,10,fungicide,Ev,R3,0,adult,6,2,0,464963,2419,1,NA
20190507,may,D2,10,fungicide,Ev,R4,0,adult,4,1,0,416125,6311,1,NA
20190507,may,D2,10,fungicide,Ev,R5,0,adult,1,1,0,352903,1848,1,NA
20190507,may,D2,10,fungicide,Ev,R6,0,adult,3,1,0,251538,1387,1,NA
20190507,may,D3,1,water,Ev,A,1,adult,3,2,0,166609,1449,1,NA
20190507,may,D3,2,water,Ev,A,1,adult,3,1,0,410076,973,1,NA
20190507,may,D3,3,water,Ev,A,1,adult,4,3,0,449733,9599,1,NA
20190507,may,D3,5,water,Ev,A,1,adult,5,3,0,429479,18270,2,NA
20190507,may,D3,6,water,Ev,A,1,adult,5,2,0,592095,13215,1,NA
20190507,may,D3,8,water,Ev,R1,0,adult,4,1,0,231012,29849,1,NA
20190507,may,D3,8,water,Ev,R2,0,adult,5,3,0,302256,12171,1,NA
20190507,may,D3,9,water,Ev,A,1,adult,4,1,0,107714,20094,1,NA
20190507,may,D3,9,water,Ev,R1,0,adult,3,1,0,220139,3626,1,NA
20190507,may,D3,9,water,Ev,R2,0,adult,3,2,0,195964,198,1,NA
20190507,may,D3,9,water,Ev,R3,0,adult,4,2,0,304967,0,1,NA
20190507,may,D3,10,water,Ev,A,1,adult,3,2,0,441517,1546,1,NA
20190507,may,D3,10,water,Ev,R1,0,adult,3,1,1,285987,15451,1,NA
20190507,may,D3,10,water,Ev,R2,0,adult,5,3,0,612356,3402,1,NA
20190507,may,D3,10,water,Ev,R3,0,adult,4,3,0,676699,785,1,NA
20190507,may,D3,10,water,Ev,R5,0,adult,5,3,0,456334,3205,1,NA
20190507,may,D3,10,water,Ev,R6,0,adult,5,3,0,214633,31124,1,NA
20190507,may,D3,10,water,Ev,R7,0,adult,4,3,1,449779,4678,1,NA
20190507,may,D3,10,water,Ev,R8,0,adult,3,3,1,101728,46116,1,NA
20190507,may,D3,1,fungicide,Ev,A,1,adult,3,2,0,208828,4591,1,NA
20190507,may,D3,2,fungicide,Ev,A,1,adult,6,0,0,256809,1663,1,NA
20190507,may,D3,4,fungicide,Ev,A,1,adult,4,2,0,310889,17741,1,NA
20190507,may,D3,7,fungicide,Ev,A,1,adult,5,0,0,172858,3465,1,NA
20190507,may,D3,8,fungicide,Ev,R1,0,adult,5,3,0,574204,30864,1,NA
20190507,may,D3,8,fungicide,Ev,R2,0,adult,5,0,0,369653,134,1,NA
20190507,may,D3,9,fungicide,Ev,A,1,adult,2,2,1,86526,579,1,NA
20190507,may,D3,9,fungicide,Ev,R1,0,adult,4,3,0,553607,63334,1,NA
20190507,may,D3,9,fungicide,Ev,R2,0,adult,3,1,0,312580,71553,1,NA
20190507,may,D3,9,fungicide,Ev,R3,0,adult,4,1,1,215627,344,1,NA
20190507,may,D3,9,fungicide,Ev,R4,0,adult,1,1,1,213732,68546,1,NA
20190507,may,D3,10,fungicide,Ev,A,1,adult,4,1,0,329649,1579,1,NA
20190507,may,D3,10,fungicide,Ev,R2,0,adult,5,1,0,677977,4633,1,NA
20190507,may,D3,10,fungicide,Ev,R3,0,adult,4,2,0,708522,4042,1,NA
20190507,may,D3,10,fungicide,Ev,R4,0,adult,6,2,1,607957,2089,1,NA
20190507,may,D3,10,fungicide,Ev,R5,0,adult,3,1,0,471744,12160,1,NA
20190507,may,D3,10,fungicide,Ev,R6,0,adult,2,2,0,157698,10081,1,NA
20190507,may,D3,10,fungicide,Ev,R7,0,adult,5,4,0,427333,50282,1,NA
20190507,may,D3,10,fungicide,Ev,R8,0,adult,3,2,0,835285,13546,1,NA
20190507,may,D3,9,water,Ev,R4,0,adult,4,2,0,266529,1512,1,NA
20190507,may,D4,1,water,Ev,A,1,adult,3,1,0,138820,53112,1,NA
20190507,may,D4,2,water,Ev,A,1,adult,5,2,0,218277,8688,1,NA
20190507,may,D4,3,water,Ev,A,1,adult,5,2,0,319347,108,1,NA
20190507,may,D4,4,water,Ev,A,1,adult,4,3,0,355463,436,1,NA
20190507,may,D4,5,water,Ev,A,1,adult,5,1,0,188673,1128,1,NA
20190507,may,D4,6,water,Ev,A,1,adult,5,0,0,320393,645,1,NA
20190507,may,D4,7,water,Ev,A,1,adult,5,3,1,396202,3564,1,NA
20190507,may,D4,8,water,Ev,A,1,adult,6,3,0,360558,4827,1,NA
20190507,may,D4,8,water,Ev,R1,0,adult,5,3,0,222766,10310,1,NA
20190507,may,D4,8,water,Ev,S1,0,adult,4,2,0,302110,0,1,NA
20190507,may,D4,9,water,Ev,A,1,adult,3,2,0,190913,4572,1,NA
20190507,may,D4,9,water,Ev,R1,0,adult,3,1,0,132098,1150,1,NA
20190507,may,D4,9,water,Ev,R3,0,adult,5,3,0,170782,451,1,NA
20190507,may,D4,10,water,Ev,A,1,adult,6,3,0,204637,48581,1,NA
20190507,may,D4,10,water,Ev,R2,0,adult,5,0,0,270745,456,1,NA
20190507,may,D4,10,water,Ev,R3,0,adult,5,3,0,426196,6448,1,NA
20190507,may,D4,10,water,Ev,R4,0,adult,3,1,0,86671,798,1,NA
20190507,may,D4,10,water,Ev,R5,0,adult,4,1,0,146227,3016,1,NA
20190507,may,D4,10,water,Ev,R7,0,adult,3,1,0,387010,53353,1,NA
20190507,may,D4,10,water,Ev,R8,0,adult,5,3,0,394465,1809,1,NA
20190507,may,D4,3,fungicide,Ev,A,1,adult,6,0,0,503470,1521,1,NA
20190507,may,D4,4,fungicide,Ev,A,1,adult,6,0,0,261982,1513,1,NA
20190507,may,D4,5,fungicide,Ev,A,1,adult,3,1,0,161654,1286,1,NA
20190507,may,D4,6,fungicide,Ev,A,1,adult,4,1,0,218619,985,1,NA
20190507,may,D4,7,fungicide,Ev,A,1,adult,3,1,0,255781,743,1,NA
20190507,may,D4,9,fungicide,Ev,A,1,adult,5,2,0,446332,16499,1,NA
20190507,may,D4,9,fungicide,Ev,R1,0,adult,4,2,0,470578,600,1,NA
20190507,may,D4,9,fungicide,Ev,R2,0,adult,6,1,0,311411,92200,1,NA
20190507,may,D4,9,fungicide,Ev,R3,0,adult,4,2,0,333979,21132,1,NA
20190507,may,D4,9,fungicide,Ev,R4,0,adult,4,1,0,353341,61810,1,NA
20190604,jun,D1,1,fungicide,Mv,1,1,seedling,4,0,0,132256,0,1,NA
20190604,jun,D1,1,fungicide,Mv,2,1,seedling,5,0,0,129152,11,1,NA
20190604,jun,D1,1,fungicide,Mv,3,1,seedling,3,0,0,46425,0,1,NA
20190604,jun,D1,2,fungicide,Mv,1,1,seedling,3,0,0,106791,0,1,NA
20190604,jun,D1,2,fungicide,Mv,2,1,seedling,5,0,0,293217,21786,1,NA
20190604,jun,D1,2,fungicide,Mv,3,1,seedling,3,0,0,258975,463,1,NA
20190604,jun,D1,3,fungicide,Mv,1,1,seedling,8,0,0,312446,243,1,NA
20190604,jun,D1,3,fungicide,Mv,2,1,seedling,6,0,0,210980,0,1,NA
20190604,jun,D1,3,fungicide,Mv,3,1,seedling,6,0,0,274889,0,1,NA
20190604,jun,D1,4,fungicide,Mv,1,1,seedling,8,0,0,185973,211,1,NA
20190604,jun,D1,4,fungicide,Mv,2,1,seedling,6,2,1,324532,9273,1,NA
20190604,jun,D1,4,fungicide,Mv,3,1,seedling,6,0,0,310181,15,1,NA
20190604,jun,D1,5,fungicide,Mv,1,1,seedling,6,0,0,398106,0,1,NA
20190604,jun,D1,5,fungicide,Mv,2,1,seedling,5,0,0,314211,293,1,NA
20190604,jun,D1,5,fungicide,Mv,3,1,seedling,7,0,0,432239,2452,1,NA
20190604,jun,D1,6,fungicide,Mv,1,1,seedling,5,0,0,104263,28,1,NA
20190604,jun,D1,6,fungicide,Mv,2,1,seedling,7,0,0,293585,0,1,NA
20190604,jun,D1,6,fungicide,Mv,3,1,seedling,6,0,0,106512,97,1,NA
20190604,jun,D1,7,fungicide,Mv,1,1,seedling,7,0,0,336876,0,1,NA
20190604,jun,D1,7,fungicide,Mv,2,1,seedling,7,2,0,470624,8824,1,NA
20190604,jun,D1,7,fungicide,Mv,3,1,seedling,6,0,0,147334,0,1,NA
20190604,jun,D1,8,fungicide,Mv,1,1,seedling,5,0,0,220462,0,1,NA
20190604,jun,D1,8,fungicide,Mv,2,1,seedling,3,0,0,149105,0,1,NA
20190604,jun,D1,8,fungicide,Mv,3,1,seedling,2,0,0,251654,392,1,NA
20190604,jun,D1,9,fungicide,Mv,1,1,seedling,6,0,0,73419,58,1,NA
20190604,jun,D1,9,fungicide,Mv,2,1,seedling,6,0,0,153267,0,1,NA
20190604,jun,D1,9,fungicide,Mv,3,1,seedling,3,0,0,22528,0,1,NA
20190604,jun,D1,10,fungicide,Mv,1,1,seedling,2,1,1,169582,7934,1,NA
20190604,jun,D1,10,fungicide,Mv,2,1,seedling,6,0,0,214963,305,1,NA
20190604,jun,D1,10,fungicide,Mv,3,1,seedling,7,0,0,277637,273,1,NA
20190604,jun,D1,1,water,Mv,1,1,seedling,6,0,0,153561,1490,1,NA
20190604,jun,D1,1,water,Mv,2,1,seedling,4,0,0,133300,785,1,NA
20190604,jun,D1,1,water,Mv,3,1,seedling,6,0,0,115345,4598,1,NA
20190604,jun,D1,2,water,Mv,1,1,seedling,7,0,0,223606,89,1,NA
20190604,jun,D1,2,water,Mv,2,1,seedling,4,0,0,54501,493,1,NA
20190604,jun,D1,2,water,Mv,3,1,seedling,5,0,0,111838,90,1,NA
20190604,jun,D1,3,water,Mv,1,1,seedling,6,0,0,140560,0,1,NA
20190604,jun,D1,3,water,Mv,2,1,seedling,5,0,0,163783,564,1,NA
20190604,jun,D1,3,water,Mv,3,1,seedling,4,0,0,144394,526,1,NA
20190604,jun,D1,4,water,Mv,1,1,seedling,2,0,0,86776,0,1,NA
20190604,jun,D1,4,water,Mv,2,1,seedling,5,0,0,107367,195,1,NA
20190604,jun,D1,4,water,Mv,3,1,seedling,4,0,0,51018,0,1,NA
20190604,jun,D1,5,water,Mv,1,1,seedling,2,0,0,57792,0,1,NA
20190604,jun,D1,5,water,Mv,2,1,seedling,6,0,0,54403,6,1,NA
20190604,jun,D1,6,water,Mv,1,1,seedling,7,0,0,115923,0,1,NA
20190604,jun,D1,6,water,Mv,2,1,seedling,2,1,0,171866,25208,1,NA
20190604,jun,D1,6,water,Mv,3,1,seedling,3,0,0,45632,200,1,NA
20190604,jun,D1,7,water,Mv,1,1,seedling,5,1,1,89725,155,1,NA
20190604,jun,D1,7,water,Mv,2,1,seedling,4,0,0,171083,0,1,NA
20190604,jun,D1,7,water,Mv,3,1,seedling,4,0,0,107510,1541,1,NA
20190604,jun,D1,8,water,Mv,1,1,seedling,5,0,0,127207,64,1,NA
20190604,jun,D1,8,water,Mv,2,1,seedling,6,0,0,74364,0,1,NA
20190604,jun,D1,8,water,Mv,3,1,seedling,5,0,0,71374,3562,1,NA
20190604,jun,D1,9,water,Mv,1,1,seedling,4,0,0,147288,0,1,NA
20190604,jun,D1,9,water,Mv,2,1,seedling,5,1,0,237742,172721,1,NA
20190604,jun,D1,9,water,Mv,3,1,seedling,5,0,0,142756,164,1,NA
20190604,jun,D1,10,water,Mv,1,1,seedling,6,1,1,98976,359,1,NA
20190604,jun,D1,10,water,Mv,2,1,seedling,6,0,0,116586,7367,1,NA
20190604,jun,D1,10,water,Mv,3,1,seedling,5,0,0,100109,0,1,NA
20190604,jun,D2,1,fungicide,Mv,1,1,seedling,6,0,0,172288,0,1,NA
20190604,jun,D2,1,fungicide,Mv,2,1,seedling,5,0,0,306494,34,1,NA
20190604,jun,D2,1,fungicide,Mv,3,1,seedling,4,1,1,198440,957,1,NA
20190604,jun,D2,2,fungicide,Mv,1,1,seedling,6,0,0,523961,10,1,NA
20190604,jun,D2,2,fungicide,Mv,2,1,seedling,6,0,0,112989,0,1,NA
20190604,jun,D2,2,fungicide,Mv,3,1,seedling,5,0,0,91114,0,1,NA
20190604,jun,D2,3,fungicide,Mv,1,1,seedling,5,0,0,267917,47,1,NA
20190604,jun,D2,3,fungicide,Mv,2,1,seedling,3,0,0,81910,0,1,NA
20190604,jun,D2,3,fungicide,Mv,3,1,seedling,2,0,0,147736,0,1,NA
20190604,jun,D2,4,fungicide,Mv,1,1,seedling,6,1,1,391862,1964,1,NA
20190604,jun,D2,4,fungicide,Mv,2,1,seedling,5,0,0,237949,0,1,NA
20190604,jun,D2,4,fungicide,Mv,3,1,seedling,7,0,0,561832,0,1,NA
20190604,jun,D2,5,fungicide,Mv,1,1,seedling,5,0,0,467131,2179,1,NA
20190604,jun,D2,5,fungicide,Mv,2,1,seedling,5,0,0,134878,0,1,NA
20190604,jun,D2,5,fungicide,Mv,3,1,seedling,6,0,0,385265,289,1,NA
20190604,jun,D2,6,fungicide,Mv,1,1,seedling,6,1,1,106372,0,1,NA
20190604,jun,D2,6,fungicide,Mv,2,1,seedling,5,0,0,46955,0,1,NA
20190604,jun,D2,6,fungicide,Mv,3,1,seedling,5,1,1,282994,5416,1,NA
20190604,jun,D2,7,fungicide,Mv,1,1,seedling,7,0,0,294863,0,1,NA
20190604,jun,D2,7,fungicide,Mv,2,1,seedling,6,0,0,130639,0,1,NA
20190604,jun,D2,7,fungicide,Mv,3,1,seedling,7,0,0,312937,0,1,NA
20190604,jun,D2,8,fungicide,Mv,1,1,seedling,5,0,0,216229,0,1,NA
20190604,jun,D2,8,fungicide,Mv,2,1,seedling,3,0,0,271098,0,1,NA
20190604,jun,D2,8,fungicide,Mv,3,1,seedling,4,0,0,132384,19,1,NA
20190604,jun,D2,9,fungicide,Mv,1,1,seedling,4,0,0,83272,793,1,NA
20190604,jun,D2,9,fungicide,Mv,2,1,seedling,6,0,0,353113,0,1,NA
20190604,jun,D2,9,fungicide,Mv,3,1,seedling,5,0,0,246020,0,1,NA
20190604,jun,D2,10,fungicide,Mv,1,1,seedling,7,0,0,234263,0,1,NA
20190604,jun,D2,10,fungicide,Mv,2,1,seedling,7,0,0,350790,311,1,NA
20190604,jun,D2,10,fungicide,Mv,3,1,seedling,6,0,0,176295,0,1,NA
20190604,jun,D2,1,water,Mv,1,1,seedling,6,0,0,127057,85,1,NA
20190604,jun,D2,1,water,Mv,2,1,seedling,7,0,0,287897,0,1,NA
20190604,jun,D2,1,water,Mv,3,1,seedling,6,0,0,204046,0,1,NA
20190604,jun,D2,2,water,Mv,1,1,seedling,4,0,0,82099,84,1,NA
20190604,jun,D2,2,water,Mv,2,1,seedling,4,0,0,100436,0,1,NA
20190604,jun,D2,2,water,Mv,3,1,seedling,5,0,0,147617,37,1,NA
20190604,jun,D2,3,water,Mv,1,1,seedling,5,0,0,83649,0,1,NA
20190604,jun,D2,3,water,Mv,2,1,seedling,6,0,0,88490,385,1,NA
20190604,jun,D2,3,water,Mv,3,1,seedling,7,0,0,485693,8,1,NA
20190604,jun,D2,4,water,Mv,1,1,seedling,6,0,0,155762,1978,1,NA
20190604,jun,D2,4,water,Mv,2,1,seedling,4,0,0,88673,0,1,NA
20190604,jun,D2,4,water,Mv,3,1,seedling,6,0,0,261356,142,1,NA
20190604,jun,D2,5,water,Mv,1,1,seedling,4,0,0,129887,0,1,NA
20190604,jun,D2,5,water,Mv,2,1,seedling,5,0,0,256736,7060,1,NA
20190604,jun,D2,5,water,Mv,3,1,seedling,4,0,0,249083,194,1,NA
20190604,jun,D2,6,water,Mv,1,1,seedling,7,0,0,223767,4018,1,NA
20190604,jun,D2,6,water,Mv,2,1,seedling,6,0,0,458073,12,1,NA
20190604,jun,D2,6,water,Mv,3,1,seedling,6,0,0,317741,206,1,NA
20190604,jun,D2,7,water,Mv,1,1,seedling,5,1,1,106483,8406,1,NA
20190604,jun,D2,7,water,Mv,2,1,seedling,6,0,0,258524,29150,1,NA
20190604,jun,D2,7,water,Mv,3,1,seedling,5,0,0,382634,47,1,NA
20190604,jun,D2,8,water,Mv,1,1,seedling,6,1,1,100456,6247,1,NA
20190604,jun,D2,8,water,Mv,2,1,seedling,5,1,1,256831,8629,1,NA
20190604,jun,D2,8,water,Mv,3,1,seedling,5,1,1,158754,1593,1,NA
20190604,jun,D2,9,water,Mv,1,1,seedling,6,0,0,99919,2,1,NA
20190604,jun,D2,9,water,Mv,2,1,seedling,6,1,1,55097,607,1,NA
20190604,jun,D2,9,water,Mv,3,1,seedling,5,0,0,109287,0,1,NA
20190604,jun,D2,10,water,Mv,1,1,seedling,7,0,0,337131,11,1,NA
20190604,jun,D2,10,water,Mv,2,1,seedling,8,0,0,285636,0,1,NA
20190604,jun,D2,10,water,Mv,3,1,seedling,6,0,0,117721,30,1,NA
20190604,jun,D3,1,fungicide,Mv,1,1,seedling,5,0,0,179074,268,1,NA
20190604,jun,D3,1,fungicide,Mv,2,1,seedling,6,0,0,226738,4997,1,NA
20190604,jun,D3,1,fungicide,Mv,3,1,seedling,6,1,0,171284,873,1,NA
20190605,jun,D3,2,fungicide,Mv,1,1,seedling,6,0,0,377468,27,1,NA
20190605,jun,D3,2,fungicide,Mv,2,1,seedling,6,1,0,80106,1046,1,NA
20190605,jun,D3,2,fungicide,Mv,3,1,seedling,5,0,0,307461,38,1,NA
20190604,jun,D3,3,fungicide,Mv,1,1,seedling,4,0,0,302714,454,1,NA
20190604,jun,D3,3,fungicide,Mv,2,1,seedling,5,0,0,135047,0,1,NA
20190604,jun,D3,3,fungicide,Mv,3,1,seedling,7,0,0,244160,0,1,NA
20190605,jun,D3,4,fungicide,Mv,1,1,seedling,6,1,1,199331,424,1,NA
20190605,jun,D3,4,fungicide,Mv,2,1,seedling,5,0,0,138554,41,1,NA
20190605,jun,D3,4,fungicide,Mv,3,1,seedling,5,0,0,175791,35,1,NA
20190604,jun,D3,5,fungicide,Mv,1,1,seedling,5,1,1,318900,70816,1,NA
20190604,jun,D3,5,fungicide,Mv,2,1,seedling,5,1,0,296062,1414,1,NA
20190604,jun,D3,5,fungicide,Mv,3,1,seedling,6,1,0,265724,91,1,NA
20190605,jun,D3,6,fungicide,Mv,2,1,seedling,6,0,0,180614,3452,1,NA
20190605,jun,D3,6,fungicide,Mv,3,1,seedling,7,0,0,210017,233,1,NA
20190605,jun,D3,7,fungicide,Mv,1,1,seedling,6,0,0,252368,22,1,NA
20190605,jun,D3,7,fungicide,Mv,2,1,seedling,5,0,0,267975,0,1,NA
20190605,jun,D3,7,fungicide,Mv,3,1,seedling,5,0,0,296113,0,1,NA
20190605,jun,D3,8,fungicide,Mv,1,1,seedling,5,0,0,223275,0,1,NA
20190605,jun,D3,8,fungicide,Mv,2,1,seedling,6,0,0,152207,0,1,NA
20190605,jun,D3,8,fungicide,Mv,3,1,seedling,5,1,0,338567,0,1,NA
20190605,jun,D3,9,fungicide,Mv,1,1,seedling,6,0,0,196106,1918,1,NA
20190605,jun,D3,9,fungicide,Mv,2,1,seedling,7,0,0,163107,28,1,NA
20190605,jun,D3,9,fungicide,Mv,3,1,seedling,7,1,0,494745,5258,1,NA
20190605,jun,D3,10,fungicide,Mv,1,1,seedling,5,0,0,199794,254,1,NA
20190605,jun,D3,10,fungicide,Mv,2,1,seedling,5,1,1,136243,5737,1,NA
20190605,jun,D3,10,fungicide,Mv,3,1,seedling,7,0,0,152080,364,1,NA
20190604,jun,D3,1,water,Mv,1,1,seedling,6,2,0,192678,2775,1,NA
20190604,jun,D3,1,water,Mv,2,1,seedling,7,2,0,274087,827,1,NA
20190604,jun,D3,1,water,Mv,3,1,seedling,7,3,0,181747,8730,1,NA
20190605,jun,D3,2,water,Mv,1,1,seedling,3,1,0,265001,4140,1,NA
20190605,jun,D3,2,water,Mv,2,1,seedling,6,1,0,330725,32477,1,NA
20190605,jun,D3,2,water,Mv,3,1,seedling,2,1,0,149035,38067,1,NA
20190605,jun,D3,3,water,Mv,1,1,seedling,6,0,0,125336,197,1,NA
20190605,jun,D3,3,water,Mv,2,1,seedling,5,1,0,56596,8190,1,NA
20190605,jun,D3,3,water,Mv,3,1,seedling,6,0,0,204788,181,1,NA
20190605,jun,D3,4,water,Mv,1,1,seedling,6,0,0,245849,74,1,NA
20190605,jun,D3,4,water,Mv,2,1,seedling,2,0,0,80681,22825,1,NA
20190605,jun,D3,4,water,Mv,3,1,seedling,7,1,0,175871,48019,1,NA
20190605,jun,D3,5,water,Mv,1,1,seedling,6,2,0,112505,17112,1,NA
20190605,jun,D3,5,water,Mv,2,1,seedling,3,1,0,149160,699,1,NA
20190605,jun,D3,5,water,Mv,3,1,seedling,6,3,0,97240,781,1,NA
20190605,jun,D3,6,water,Mv,1,1,seedling,5,0,0,190680,454,1,NA
20190605,jun,D3,6,water,Mv,2,1,seedling,7,1,0,92389,238,1,NA
20190605,jun,D3,6,water,Mv,3,1,seedling,3,1,0,312783,5935,1,NA
20190605,jun,D3,7,water,Mv,1,1,seedling,6,2,0,151028,771,1,NA
20190605,jun,D3,7,water,Mv,2,1,seedling,6,5,0,194803,1020,1,NA
20190605,jun,D3,7,water,Mv,3,1,seedling,4,3,0,167424,477,1,NA
20190605,jun,D3,8,water,Mv,1,1,seedling,7,1,0,81245,10585,1,NA
20190605,jun,D3,8,water,Mv,2,1,seedling,4,0,0,259197,44,1,NA
20190605,jun,D3,8,water,Mv,3,1,seedling,5,0,0,105478,564,1,NA
20190604,jun,D3,9,water,Mv,1,1,seedling,5,2,0,115854,11586,1,NA
20190604,jun,D3,9,water,Mv,2,1,seedling,7,3,0,238124,1542,1,NA
20190604,jun,D3,9,water,Mv,3,1,seedling,6,3,0,139280,1615,1,NA
20190604,jun,D3,10,water,Mv,1,1,seedling,5,3,0,125695,325,1,NA
